TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
10147,"2024-04-30 20:29:35.516357",1562.66,358,refund,"San Antonio",0
10148,"2024-05-16 04:54:35.516360",525.03,258,refund,"San Antonio",0
10149,"2024-03-16 03:50:35.516363",1603.08,593,purchase,Chicago,0
10150,"2024-10-13 23:38:35.516367",13.62,299,purchase,"San Jose",0
10151,"2024-04-03 04:45:35.516370",1004.17,364,refund,Chicago,0
10152,"2023-11-10 15:56:35.516373",810.2,538,purchase,Phoenix,0
10153,"2024-07-21 22:51:35.516377",785.06,839,refund,"San Jose",0
10154,"2024-08-11 23:03:35.516381",2257.68,685,refund,"San Diego",0
10155,"2024-07-08 20:41:35.516385",3972.33,654,purchase,"San Jose",0
10156,"2024-04-11 03:11:35.516390",1245.33,215,refund,Phoenix,0
10157,"2024-08-15 02:12:35.516396",3410.09,902,refund,"San Jose",0
10158,"2023-11-23 14:47:35.516402",3661.7,21,refund,"San Diego",0
10159,"2024-07-02 11:24:35.516407",1465.66,971,refund,"San Diego",0
10160,"2024-07-26 17:04:35.516410",1360.52,96,refund,"San Jose",0
10161,"2023-11-23 03:48:35.516413",4393.06,238,refund,Dallas,0
10162,"2023-11-07 12:22:35.516417",3546.53,383,purchase,Philadelphia,0
10163,"2023-10-29 07:06:35.516423",689.71,864,purchase,Phoenix,0
10164,"2024-02-11 09:35:35.516426",1360.13,91,purchase,"San Diego",0
10165,"2024-03-13 02:18:35.516430",870.15,585,refund,Houston,0
10166,"2023-11-30 11:13:35.516433",4182.85,624,purchase,"San Diego",0
10167,"2024-07-01 00:24:35.516436",489.39,672,purchase,"San Jose",0
10168,"2024-09-16 11:21:35.516439",817.77,316,purchase,"San Antonio",0
10169,"2024-05-22 17:09:35.516443",1868.67,595,refund,"San Antonio",0
10170,"2024-06-08 11:36:35.516446",4083.53,984,refund,Chicago,0
10171,"2024-07-21 09:38:35.516449",4190.05,58,purchase,"San Antonio",0
10172,"2024-01-05 05:55:35.516453",4926.38,413,refund,Phoenix,0
10173,"2023-11-01 15:58:35.516456",812.56,546,purchase,"San Jose",0
10174,"2024-04-10 08:07:35.516460",2231.29,471,refund,Chicago,0
10175,"2024-04-28 20:57:35.516463",2714.45,156,refund,"Los Angeles",0
10176,"2024-05-07 08:25:35.516467",4955.25,851,purchase,Phoenix,0
10177,"2024-09-10 00:21:35.516473",4600.83,997,refund,"New York",0
10178,"2023-12-10 10:24:35.516479",501.56,697,purchase,"Los Angeles",0
10179,"2024-04-22 22:16:35.516486",2935.83,250,purchase,"San Jose",0
10180,"2023-11-15 14:58:35.516489",2954.87,761,purchase,"San Antonio",0
10181,"2024-04-20 09:39:35.516493",2199.54,911,purchase,"New York",0
10182,"2024-09-10 16:13:35.516496",3738.47,767,purchase,Dallas,0
10183,"2024-01-23 22:06:35.516499",4952.47,910,purchase,Chicago,0
10184,"2024-05-09 05:37:35.516503",2536.6,374,purchase,"New York",0
10185,"2024-07-16 08:38:35.516506",2607.17,199,refund,Chicago,0
10186,"2024-04-16 12:02:35.516509",2764.68,458,refund,Dallas,0
10187,"2024-01-01 13:02:35.516513",4732.85,118,purchase,"San Diego",0
10188,"2024-01-22 14:11:35.516516",2154.1,904,refund,"San Jose",0
10189,"2024-09-17 02:22:35.516519",2843.55,891,purchase,Dallas,0
10190,"2023-11-15 00:38:35.516523",202.71,495,purchase,Phoenix,0
10191,"2024-09-28 02:40:35.516526",3003.53,443,purchase,Philadelphia,0
10192,"2024-03-23 14:41:35.516529",3701.23,559,purchase,"San Jose",0
10193,"2024-01-04 21:24:35.516533",326.78,191,refund,Philadelphia,0
10194,"2024-06-25 06:16:35.516536",3051.98,537,refund,"Los Angeles",0
10195,"2023-12-06 14:53:35.516539",4641.24,980,refund,"San Jose",0
10196,"2024-01-15 16:52:35.516543",110.33,110,refund,"San Diego",0
10197,"2024-03-14 06:42:35.516546",2104.23,98,refund,Chicago,0
10198,"2023-11-18 10:04:35.516551",91.6,57,refund,Philadelphia,0
10199,"2024-07-27 15:57:35.516557",4239.57,695,refund,"Los Angeles",1
10200,"2024-04-28 04:45:35.516564",2810.73,377,purchase,Dallas,0
10201,"2024-02-08 09:53:35.516569",2892.11,851,purchase,Dallas,0
10202,"2024-06-28 12:12:35.516572",1350.66,848,purchase,"New York",0
10203,"2024-09-19 19:30:35.516575",421.64,762,purchase,Chicago,0
10204,"2024-08-25 08:34:35.516579",2819.84,17,purchase,Chicago,0
10205,"2023-11-12 02:36:35.516582",286.14,323,purchase,Philadelphia,0
10206,"2024-09-15 12:39:35.516585",3342.63,500,refund,Dallas,0
10207,"2024-02-06 13:56:35.516588",1334.37,505,refund,"Los Angeles",0
10208,"2024-01-21 18:04:35.516592",4575.51,367,purchase,"New York",0
10209,"2023-12-14 05:37:35.516595",1865.85,242,purchase,"Los Angeles",0
10210,"2024-02-24 16:58:35.516599",147.36,156,refund,Chicago,0
10211,"2024-09-02 20:01:35.516602",1935.71,931,refund,Houston,0
10212,"2024-06-23 16:24:35.516605",495.38,609,refund,Houston,0
10213,"2023-12-16 06:18:35.516608",3215.97,157,refund,"Los Angeles",0
10214,"2024-01-24 07:29:35.516612",144.44,536,refund,"Los Angeles",0
10215,"2024-07-10 07:23:35.516615",2250.06,25,purchase,"San Jose",0
10216,"2024-01-10 20:30:35.516619",1436.61,187,refund,"New York",0
10217,"2024-06-04 03:24:35.516622",878.05,369,refund,Houston,0
10218,"2024-08-28 22:16:35.516625",4032.27,236,refund,"San Antonio",0
10219,"2024-01-15 21:33:35.516629",216.23,906,purchase,Philadelphia,0
10220,"2024-04-30 00:29:35.516635",2992.55,722,purchase,"San Diego",0
10221,"2024-10-05 14:30:35.516641",488.77,972,refund,Chicago,0
10222,"2023-11-29 01:48:35.516647",1857.92,283,purchase,Dallas,0
10223,"2024-01-21 04:51:35.516653",3245.33,971,purchase,"New York",0
10224,"2024-01-13 15:44:35.516659",753.79,82,purchase,"Los Angeles",0
10225,"2024-07-05 18:54:35.516665",1403.15,859,purchase,Phoenix,0
10226,"2024-01-27 10:19:35.516672",1414.47,315,refund,Houston,0
10227,"2024-09-07 06:50:35.516675",2948.38,222,purchase,Phoenix,0
10228,"2023-11-11 02:44:35.516678",3272.42,208,purchase,"San Jose",0
10229,"2024-04-05 18:18:35.516682",1678.73,265,purchase,"Los Angeles",0
10230,"2024-08-24 20:27:35.516685",4454.33,507,purchase,Dallas,0
10231,"2024-06-28 14:19:35.516688",923.51,305,purchase,"San Diego",0
10232,"2024-03-24 21:51:35.516692",4158.23,493,refund,Chicago,0
10233,"2024-01-31 00:04:35.516695",4103.51,435,purchase,"New York",0
10234,"2024-08-03 15:30:35.516699",2014.39,756,refund,Houston,0
10235,"2024-03-13 00:30:35.516705",4777.88,588,refund,Philadelphia,0
10236,"2024-07-15 11:25:35.516711",3837.69,805,refund,"Los Angeles",0
10237,"2024-10-03 04:42:35.516717",1187.65,499,refund,"San Jose",0
10238,"2024-02-07 23:22:35.516723",3292.14,146,purchase,Houston,0
10239,"2024-02-23 14:04:35.516729",3653.28,738,refund,Houston,0
10240,"2024-07-28 07:13:35.516735",486.79,22,purchase,Philadelphia,0
10241,"2024-03-02 03:29:35.516740",4512.14,236,purchase,Chicago,0
10242,"2024-05-09 14:08:35.516746",354.34,98,purchase,Phoenix,0
10243,"2024-02-29 10:02:35.516752",2635.35,771,purchase,Philadelphia,0
10244,"2024-07-22 02:17:35.516758",4083.95,214,purchase,"San Jose",0
10245,"2024-06-09 20:24:35.516764",1764.31,383,refund,"San Antonio",0
10246,"2023-11-12 17:28:35.516767",4092.18,540,purchase,Houston,0
10247,"2024-01-16 01:08:35.516771",4707.08,351,refund,"San Antonio",0
10248,"2024-06-23 16:49:35.516774",3047.54,732,purchase,"San Diego",0
10249,"2024-03-15 18:53:35.516778",2168.59,207,refund,Philadelphia,0
10250,"2024-05-04 18:04:35.516781",3870.7,805,purchase,"San Antonio",0
10251,"2024-07-07 02:16:35.516784",878.75,282,purchase,"San Antonio",0
10252,"2024-06-07 17:49:35.516788",2036.12,179,refund,"San Jose",0
10253,"2024-10-16 12:05:35.516791",4791.36,323,purchase,Dallas,0
10254,"2024-07-15 11:55:35.516794",4341.16,458,purchase,"New York",0
10255,"2024-05-14 14:09:35.516797",3513.04,840,purchase,"San Antonio",0
10256,"2024-06-27 02:31:35.516801",4875.1,175,refund,"San Jose",0
10257,"2024-03-13 18:00:35.516804",539.99,636,purchase,"San Diego",0
10258,"2024-01-27 04:19:35.516807",2253.97,576,purchase,Houston,0
10259,"2024-03-09 18:25:35.516811",2846.56,551,purchase,"Los Angeles",0
10260,"2023-11-15 23:08:35.516814",3436.37,993,refund,Houston,0
10261,"2024-07-13 20:31:35.516818",4284.17,424,refund,"San Antonio",0
10262,"2024-03-19 04:31:35.516821",2707.32,151,purchase,"San Antonio",0
10263,"2024-09-17 16:50:35.516825",4435.13,139,purchase,"San Diego",0
10264,"2024-07-16 12:43:35.516831",3263.17,670,refund,"San Diego",0
10265,"2024-02-07 10:59:35.516838",333.07,888,purchase,Phoenix,0
10266,"2024-01-26 17:05:35.516843",1597.83,197,refund,Philadelphia,0
10267,"2024-01-23 14:47:35.516847",4177.1,209,refund,Dallas,0
10268,"2024-07-21 07:51:35.516850",3010.45,869,purchase,"San Diego",0
10269,"2024-04-30 02:29:35.516853",3918.19,503,purchase,Philadelphia,0
10270,"2024-03-04 21:52:35.516857",2486.35,220,refund,"San Diego",0
10271,"2024-03-27 04:14:35.516860",3885.43,821,purchase,"San Jose",0
10272,"2024-03-31 13:06:35.516863",4237.46,273,refund,Chicago,0
10273,"2024-07-26 12:08:35.516866",1003,937,purchase,Chicago,0
10274,"2024-01-23 15:03:35.516870",3160.98,633,refund,Phoenix,0
10275,"2024-01-26 04:34:35.516873",4567.36,254,refund,"San Diego",0
10276,"2024-07-24 17:47:35.516877",4894.76,180,purchase,"San Antonio",0
10277,"2024-05-26 00:33:35.516880",1897.12,55,refund,"Los Angeles",0
10278,"2024-07-08 01:04:35.516883",1598.11,133,purchase,Phoenix,0
10279,"2024-06-22 22:01:35.516887",1956.26,315,purchase,"New York",0
10280,"2024-07-29 23:59:35.516890",2011.02,349,purchase,Philadelphia,0
10281,"2024-09-19 07:09:35.516894",3855.38,643,purchase,Dallas,0
10282,"2024-09-20 12:16:35.516899",4580.21,42,refund,"San Diego",0
10283,"2024-02-21 16:42:35.516905",3513.38,670,refund,Philadelphia,0
10284,"2024-03-10 14:05:35.516912",3215.82,27,purchase,Philadelphia,0
10285,"2024-10-21 08:41:35.516917",3463.99,247,purchase,"San Jose",0
10286,"2024-04-08 00:47:35.516923",3630,986,refund,"New York",1
10287,"2024-03-30 13:26:35.516930",2216.29,390,refund,"New York",0
10288,"2023-10-30 03:14:35.516937",4714.24,295,refund,Chicago,0
10289,"2024-02-18 22:06:35.516940",4060.74,67,purchase,Philadelphia,0
10290,"2023-12-04 23:42:35.516943",3314.8,599,refund,"Los Angeles",0
10291,"2023-12-18 08:27:35.516947",2706.25,4,refund,"San Diego",1
10292,"2024-01-13 09:22:35.516950",3270.63,25,purchase,Chicago,0
10293,"2024-09-19 03:23:35.516953",2140.41,420,refund,Dallas,0
10294,"2024-06-08 19:36:35.516957",246.6,89,purchase,Phoenix,0
10295,"2024-05-27 14:21:35.516960",301.03,877,refund,Phoenix,0
10296,"2024-08-05 02:42:35.516963",2745.45,131,refund,Philadelphia,0
10297,"2024-01-27 21:34:35.516966",819.94,30,purchase,"New York",0
10298,"2024-04-05 20:55:35.516970",4295.94,830,refund,Philadelphia,0
10299,"2024-07-24 04:33:35.516973",1516.89,830,purchase,Phoenix,0
10300,"2024-03-31 16:12:35.516977",4064.56,721,refund,"San Antonio",0
10301,"2024-10-03 11:40:35.516981",191.52,73,refund,"San Jose",0
10302,"2024-10-08 02:26:35.516987",4292.02,361,refund,"New York",0
10303,"2024-04-22 09:32:35.516993",1926.99,692,purchase,Chicago,0
10304,"2024-01-20 11:54:35.516999",607.09,746,refund,"Los Angeles",0
10305,"2024-03-15 10:50:35.517004",1699.36,671,refund,Dallas,0
10306,"2024-08-20 14:15:35.517007",1372.74,492,refund,"New York",0
10307,"2024-03-23 08:43:35.517011",1961.87,324,purchase,Houston,0
10308,"2024-10-04 19:37:35.517014",4506.75,826,refund,"San Jose",0
10309,"2023-11-04 15:24:35.517017",988.75,953,purchase,"San Jose",0
10310,"2024-03-06 18:52:35.517021",232.4,421,refund,"Los Angeles",0
10311,"2024-05-18 13:00:35.517024",3096.61,666,refund,"San Jose",0
10312,"2023-10-25 08:35:35.517027",1890.09,962,purchase,"San Antonio",0
10313,"2024-06-02 13:15:35.517031",544.77,211,refund,Phoenix,0
10314,"2024-03-04 05:29:35.517034",603.4,610,purchase,"San Antonio",0
10315,"2024-08-07 16:32:35.517037",133.99,242,purchase,"San Jose",0
10316,"2024-02-09 12:05:35.517040",2565.27,273,purchase,Philadelphia,0
10317,"2024-10-15 11:56:35.517044",893.91,755,purchase,Chicago,0
10318,"2023-11-11 22:48:35.517047",865.37,880,refund,Chicago,0
10319,"2024-09-28 19:58:35.517051",2289.06,703,purchase,"San Diego",0
10320,"2024-01-12 11:25:35.517054",1853.09,831,purchase,Houston,0
10321,"2023-12-06 07:34:35.517057",2110.73,905,purchase,"San Diego",0
10322,"2024-07-11 14:31:35.517063",754.55,474,purchase,Dallas,0
10323,"2024-01-25 03:43:35.517069",1676.18,904,refund,"New York",0
10324,"2024-05-21 22:16:35.517077",2703.56,639,refund,"San Antonio",0
10325,"2024-01-30 12:27:35.517083",3824.74,204,refund,"San Jose",0
10326,"2024-01-14 08:36:35.517088",1601.44,330,purchase,"San Antonio",0
10327,"2024-07-31 14:50:35.517094",1041.42,256,purchase,Chicago,0
10328,"2024-03-21 11:14:35.517100",4041.9,784,refund,"San Jose",0
10329,"2023-11-23 21:22:35.517104",353.61,716,purchase,Dallas,0
10330,"2024-05-14 20:40:35.517107",4528.37,619,purchase,"San Diego",0
10331,"2024-04-19 12:48:35.517111",4182.9,236,refund,Houston,0
10332,"2024-07-15 00:59:35.517114",708.57,265,refund,"Los Angeles",0
10333,"2024-05-22 14:21:35.517117",4978.06,545,purchase,"San Antonio",0
10334,"2023-12-04 06:30:35.517120",2092.91,679,purchase,Philadelphia,0
10335,"2023-12-09 04:43:35.517124",4383.16,974,purchase,"San Jose",0
10336,"2024-04-25 18:02:35.517127",2088.46,195,purchase,Dallas,0
10337,"2023-11-15 22:02:35.517131",1834.7,866,refund,Dallas,0
10338,"2023-12-28 17:15:35.517134",2928.02,570,refund,"New York",0
10339,"2024-01-29 11:35:35.517137",30.31,855,refund,Phoenix,0
10340,"2024-09-10 13:41:35.517141",2454.94,230,purchase,Houston,0
10341,"2024-05-12 14:33:35.517144",1590.47,146,purchase,"New York",0
10342,"2024-02-02 11:29:35.517147",2776.47,741,purchase,"San Jose",0
10343,"2024-05-08 13:25:35.517151",2979.72,52,purchase,"Los Angeles",0
10344,"2024-09-09 10:50:35.517154",2994.43,117,refund,Dallas,0
10345,"2023-11-30 04:22:35.517158",3932.46,844,purchase,Houston,0
10346,"2024-08-09 20:05:35.517163",4206.14,493,refund,"San Jose",0
10347,"2024-02-15 03:06:35.517169",3905.76,664,purchase,Houston,0
10348,"2023-12-06 16:10:35.517174",1634.91,379,refund,"San Diego",0
10349,"2024-09-12 12:46:35.517180",961.33,77,refund,"San Jose",0
10350,"2024-09-12 16:38:35.517186",2743.43,286,purchase,Houston,0
10351,"2024-05-26 11:12:35.517192",4423.77,432,refund,"San Diego",0
10352,"2023-11-11 21:51:35.517198",277.16,662,purchase,Houston,1
10353,"2024-09-11 13:04:35.517203",1227.64,761,refund,"Los Angeles",0
10354,"2024-06-23 20:09:35.517207",1883.7,868,refund,Phoenix,0
10355,"2023-11-10 14:16:35.517210",2794.28,924,refund,"San Diego",0
10356,"2024-07-30 20:35:35.517213",665.57,762,purchase,Phoenix,0
10357,"2023-12-05 05:31:35.517217",2079.69,643,refund,"San Antonio",0
10358,"2023-12-06 20:34:35.517220",1243.68,115,purchase,Dallas,0
10359,"2023-11-26 06:23:35.517223",4328.29,960,refund,Houston,0
10360,"2024-03-08 05:51:35.517227",2041.23,282,refund,"San Diego",0
10361,"2024-10-11 20:35:35.517230",2399.42,554,purchase,Chicago,0
10362,"2023-10-22 10:47:35.517233",555.91,634,refund,Dallas,0
10363,"2024-05-23 12:15:35.517238",1700.46,302,refund,Phoenix,0
10364,"2024-09-17 08:54:35.517242",41.38,518,purchase,Chicago,0
10365,"2024-06-12 01:35:35.517245",4265.36,619,purchase,"San Antonio",0
10366,"2023-11-02 15:15:35.517248",4109.55,204,purchase,Chicago,0
10367,"2024-05-27 23:51:35.517252",2400.35,691,refund,Chicago,0
10368,"2024-02-29 14:32:35.517255",4549.79,20,refund,"San Antonio",0
10369,"2023-12-14 19:29:35.517258",4705.66,658,purchase,Chicago,0
10370,"2024-03-29 04:10:35.517262",1440.65,300,refund,Phoenix,0
10371,"2024-06-05 10:43:35.517268",196.31,129,refund,"San Jose",0
10372,"2024-04-05 19:57:35.517274",3786.68,504,purchase,"New York",0
10373,"2024-05-04 19:35:35.517280",790.99,456,refund,Philadelphia,0
10374,"2023-12-20 14:07:35.517286",2497.56,715,purchase,"San Antonio",0
10375,"2024-04-21 17:44:35.517293",190.61,619,purchase,Houston,0
10376,"2024-02-09 08:47:35.517298",2142.17,701,refund,Houston,0
10377,"2024-08-03 16:02:35.517304",840.53,680,purchase,"San Jose",0
10378,"2024-05-09 17:19:35.517311",813.95,524,purchase,Phoenix,0
10379,"2024-01-27 23:23:35.517317",2589.21,529,refund,Houston,0
10380,"2024-03-25 19:54:35.517323",1020.56,893,purchase,"San Antonio",0
10381,"2024-07-07 15:00:35.517329",2250.16,214,purchase,Phoenix,0
10382,"2024-08-25 20:08:35.517332",4035.29,70,purchase,Dallas,0
10383,"2024-10-19 14:42:35.517335",4979.89,198,purchase,"San Antonio",0
10384,"2024-08-18 17:27:35.517338",2051.23,726,purchase,Phoenix,0
10385,"2024-01-09 09:02:35.517342",2312.69,951,purchase,Dallas,0
10386,"2024-01-14 00:03:35.517345",1253.58,419,refund,Chicago,0
10387,"2024-10-18 01:19:35.517348",4810.01,90,refund,Philadelphia,0
10388,"2024-06-18 08:59:35.517352",2145.72,819,refund,Phoenix,0
10389,"2024-10-10 00:26:35.517356",4116.95,266,purchase,"San Jose",0
10390,"2023-10-24 20:57:35.517359",2408.35,917,refund,"San Jose",0
10391,"2023-10-21 13:00:35.517362",2284.21,191,purchase,"New York",0
10392,"2024-07-10 01:21:35.517366",1882.77,263,purchase,Houston,0
10393,"2024-05-05 16:40:35.517369",3969.72,905,refund,Philadelphia,0
10394,"2024-07-19 10:06:35.517372",3115.28,247,refund,"San Diego",0
10395,"2024-08-06 19:51:35.517376",4175.22,990,purchase,Houston,0
10396,"2023-12-20 11:20:35.517379",4984.28,763,refund,Philadelphia,0
10397,"2023-12-20 01:02:35.517385",1283.48,277,purchase,"San Jose",0
10398,"2024-01-30 00:17:35.517392",4459.33,443,purchase,"San Jose",0
10399,"2024-04-24 03:03:35.517398",793.3,479,refund,"San Diego",0
10400,"2023-12-03 11:38:35.517404",4574.13,414,refund,"San Jose",0
10401,"2024-09-01 21:45:35.517410",4721.1,11,refund,"San Jose",0
10402,"2024-03-14 09:04:35.517417",894.86,335,purchase,"San Diego",0
10403,"2024-01-11 17:08:35.517422",353.88,489,refund,"Los Angeles",0
10404,"2024-07-24 23:07:35.517426",3461.76,871,refund,"Los Angeles",0
10405,"2024-07-09 01:10:35.517429",784.88,144,purchase,Philadelphia,0
10406,"2024-01-21 21:03:35.517432",4429,523,purchase,Philadelphia,0
10407,"2023-12-23 01:24:35.517435",4196.48,988,purchase,Houston,0
10408,"2024-07-25 20:08:35.517439",276.39,513,purchase,"Los Angeles",0
10409,"2024-03-10 17:25:35.517442",3615.35,948,refund,"Los Angeles",0
10410,"2024-09-19 23:07:35.517446",1209.52,812,refund,Chicago,0
10411,"2024-03-11 02:17:35.517449",2885.81,809,purchase,Dallas,0
10412,"2024-09-04 21:36:35.517452",3790.55,291,refund,Phoenix,0
10413,"2024-02-12 00:59:35.517455",1973.07,232,refund,Dallas,0
10414,"2024-01-15 05:07:35.517459",2832.23,132,purchase,"San Antonio",0
10415,"2024-05-25 03:16:35.517462",3612.96,82,purchase,Philadelphia,0
10416,"2024-06-20 03:50:35.517468",4782.31,122,refund,"New York",0
10417,"2023-12-27 02:27:35.517474",4363.2,552,refund,Houston,0
10418,"2024-04-08 17:12:35.517480",4135.18,787,purchase,"Los Angeles",0
10419,"2023-12-14 04:21:35.517485",2413.62,896,refund,"San Diego",0
10420,"2024-01-13 23:01:35.517489",1642.6,146,purchase,Phoenix,0
10421,"2023-12-12 20:49:35.517492",3724.15,236,purchase,"San Diego",0
10422,"2023-12-24 18:21:35.517495",1450.69,657,purchase,"San Diego",0
10423,"2024-03-10 05:46:35.517499",4588.07,809,refund,Chicago,0
10424,"2024-08-29 19:47:35.517502",882.65,933,purchase,Phoenix,0
10425,"2024-06-27 06:52:35.517505",4951.93,768,refund,"New York",0
10426,"2023-10-24 00:15:35.517509",4601.24,722,purchase,"San Diego",0
10427,"2024-02-24 00:40:35.517512",3931.1,169,refund,Houston,0
10428,"2023-12-13 17:15:35.517516",1787.38,364,refund,"San Antonio",0
10429,"2024-04-27 16:03:35.517519",1387.12,734,refund,"Los Angeles",1
10430,"2023-11-21 02:49:35.517522",2415.14,776,refund,"San Antonio",0
10431,"2024-04-06 00:23:35.517525",3796.7,887,refund,Houston,0
10432,"2024-06-20 23:26:35.517529",2439.88,725,refund,Dallas,0
10433,"2024-05-15 16:00:35.517532",159.89,556,purchase,"Los Angeles",0
10434,"2024-04-19 00:26:35.517535",3203.43,805,purchase,"Los Angeles",0
10435,"2024-02-07 09:44:35.517538",4247.13,424,purchase,Philadelphia,0
10436,"2024-01-24 02:01:35.517542",267.92,229,purchase,"New York",0
10437,"2024-07-24 22:20:35.517545",390.75,519,refund,Philadelphia,0
10438,"2024-10-13 06:35:35.517551",687.41,979,purchase,"San Diego",0
10439,"2023-11-24 06:21:35.517557",4383.1,155,refund,"San Diego",0
10440,"2023-11-22 22:15:35.517573",3988.95,359,purchase,"New York",0
10441,"2024-10-09 14:35:35.517578",4248.12,532,refund,"San Antonio",0
10442,"2024-08-24 21:09:35.517590",550.31,435,purchase,"New York",0
10443,"2024-08-13 02:29:35.517596",4114.51,447,refund,Phoenix,0
10444,"2024-07-25 07:15:35.517601",2305.45,96,refund,Phoenix,0
10445,"2023-11-30 05:39:35.517607",3678.06,489,purchase,Chicago,0
10446,"2024-02-17 03:12:35.517612",1608.42,274,refund,"San Antonio",0
10447,"2024-09-12 12:09:35.517615",3099.46,784,refund,Houston,0
10448,"2024-09-03 07:44:35.517618",3495.07,649,purchase,"San Jose",0
10449,"2024-03-05 18:59:35.517622",2484.11,438,refund,Dallas,0
10450,"2023-11-29 19:33:35.517625",2901.64,24,purchase,"Los Angeles",0
10451,"2024-09-06 12:08:35.517629",3861.64,228,refund,"Los Angeles",0
10452,"2024-05-21 01:58:35.517635",362.15,953,refund,"San Antonio",0
10453,"2023-11-13 21:42:35.517642",2818.32,760,purchase,"San Diego",0
